,Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
1658,1658,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,23269.735,2,-1.984504248700248,43.3234852891154,-2.033693,43.256347
203,203,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,08:00,21,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,22983.81,2,-1.9684869787656305,43.3154054946754,-2.033693,43.256347
2262,2262,Donostialdea,Donostialdea,Oiartzun,Pasaia,Coche conductor,08:00,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,24236.51,3,-1.8743082291721795,43.29920396727847,-2.033693,43.256347
120,120,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,6,1,1,2021,22590.46,2,-1.9047820595149911,43.3149497866681,-2.033693,43.256347
283,283,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,23,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.7954758637269774,43.34135548767029,-2.033693,43.256347
575,575,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.8646906776795,43.30129180077202,-2.033693,43.256347
1452,1452,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,3,4,1,2021,11060.885,1,-1.8575103621979487,43.29313338321348,-2.033693,43.256347
1537,1537,Goierri                              ,Donostialdea,Beasain,Andoain,RENFE,08:00,23,Andoain,1,1,1,2 adultos,1,5,1,1,2021,24474.020000000004,3,-2.187339138135918,43.05188211351562,-2.033693,43.256347
275,275,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24409.86,2,-1.990306790386444,43.24760097924671,-2.033693,43.256347
1255,1255,Tolosaldea,Donostialdea,Villabona,Hernani,Coche pasajero,08:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23648.77,2,-2.053096314970613,43.18653996981693,-2.033693,43.256347
861,861,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,22,Errenteria,1,2,1,Hogar de una persona,1,6,1,1,2021,24082.370000000003,3,-1.8971373644941252,43.31383672747154,-2.033693,43.256347
360,360,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,24223.07,2,-1.9915978808136792,43.24768143321622,-2.033693,43.256347
1891,1891,Tolosaldea,Donostialdea,Villabona,Errenteria,Coche conductor,08:00,22,Villabona,2,3,2,Otros hogares sin niños,2,3,1,1,2021,18845.675,1,-2.052776418590862,43.1914268148534,-2.033693,43.256347
782,782,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.9541205923155176,43.29299659136584,-2.033693,43.256347
927,927,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,26805.41,4,-2.26190755844438,43.21728282792461,-2.033693,43.256347
629,629,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Autobús interurbano,08:00,22,Zarautz,1,1,1,2 adultos,2,3,1,1,2021,25026.585,3,-2.178137828517784,43.28705390859709,-2.033693,43.256347
1558,1558,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,08:00,22,Pasaia,2,2,2,2 adultos con niño(s),1,5,1,1,2021,24967.56,3,-1.927818649024741,43.32699739846439,-2.033693,43.256347
812,812,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,23,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26803.31,4,-1.9772460126390756,43.29051181305874,-2.033693,43.256347
286,286,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.9893631123017776,43.31477959653895,-2.033693,43.256347
869,869,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,08:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.4827377683632363,43.06580600178494,-2.033693,43.256347
2256,2256,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,08:00,22,Villabona,2,4,1,2 adultos con niño(s),2,5,1,1,2021,25892.91,3,-2.051009501289518,43.1806046851958,-2.033693,43.256347
2081,2081,Tolosaldea,Donostialdea,Villabona,Hernani,Coche conductor,08:00,22,Hernani,1,2,1,2 adultos,2,6,1,1,2021,25957.86,4,-2.053316554470071,43.18890783504076,-2.033693,43.256347
423,423,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,10768.535000000002,1,-1.9255906825085445,43.320620973944855,-2.033693,43.256347
1826,1826,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.414937426563424,43.03341314628837,-2.033693,43.256347
1271,1271,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,4,1,1,2021,22860.81,1,-1.7766594414716534,43.3408630265813,-2.033693,43.256347
1602,1602,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23204.41,1,-2.1255474705092814,43.28128138824563,-2.033693,43.256347
857,857,Bidasoa,Donostialdea,Irun,Pasaia,Coche pasajero,08:00,21,Pasaia,1,1,1,2 adultos,2,3,1,2,2021,18975.625,1,-1.7866315196778633,43.340779622090494,-2.033693,43.256347
65,65,Urola Kosta       ,Donostialdea,Zarautz,Hernani,Coche pasajero,08:00,22,Villabona,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25243.96,3,-2.154641873266866,43.28479121387278,-2.033693,43.256347
1984,1984,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.8995841706367456,43.31184800003011,-2.033693,43.256347
1776,1776,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,08:00,22,Irun,2,1,1,Otros hogares sin niños,1,5,1,2,2021,25523.66,3,-1.771161787099121,43.3235956646409,-2.033693,43.256347
2258,2258,Donostialdea,Donostialdea,Pasaia,Hernani,Moto,08:00,22,Pasaia,2,3,2,Otros hogares con niños,1,6,1,1,2021,24416.41,3,-1.9123212503460485,43.32345069405688,-2.033693,43.256347
1444,1444,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,3,-2.03809924426407,43.29971517140104,-2.033693,43.256347
230,230,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.841684746578247,43.29140713469716,-2.033693,43.256347
1590,1590,Donostialdea,Donostialdea,Urnieta,Andoain,Coche conductor,08:00,22,Andoain,1,2,1,2 adultos,2,4,1,1,2021,23860.06,1,-1.9799546338703784,43.251947014939056,-2.033693,43.256347
729,729,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Hernani,2,4,2,Otros hogares sin niños,1,6,1,1,2021,27651.46,4,-1.9806822286177024,43.31878225639375,-2.033693,43.256347
1199,1199,Donostialdea,Donostialdea,Oiartzun,Andoain,Coche conductor,08:00,22,Oiartzun,1,2,2,Hogar de una persona,1,4,1,1,2021,25221.71,3,-1.8750145975690784,43.30263479903719,-2.033693,43.256347
1293,1293,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,08:00,99,Donostia/San Sebastian,2,3,2,Otros hogares con niños,1,4,1,1,2021,22824.77,2,-1.9360616493893503,43.32009746279108,-2.033693,43.256347
1333,1333,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:00,22,Irun,1,2,1,2 adultos,1,5,1,1,2021,22999.4,2,-1.7972942748114007,43.335126479647634,-2.033693,43.256347
772,772,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:20,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,26383.31,4,-1.9807644637896744,43.26824984015544,-2.033693,43.256347
1894,1894,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,08:00,22,Tolosa,1,2,1,Hogar de una persona,1,4,1,1,2021,23761.620000000003,2,-2.0759015645532983,43.11675085160306,-2.033693,43.256347
1357,1357,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,08:00,22,Tolosa,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27963.51,4,-2.0736796321002062,43.13615551723576,-2.033693,43.256347
374,374,Debabarrena,Donostialdea,Elgoibar,Hernani,Coche conductor,08:00,22,Hernani,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22307.55,1,-2.412920055222127,43.2159166725012,-2.033693,43.256347
1304,1304,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Moto,08:00,99,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,23064.520000000004,1,-2.041655807011365,43.27260808049882,-2.033693,43.256347
2031,2031,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,22504.87,2,-1.9747524077833496,43.26530142478264,-2.033693,43.256347
2032,2032,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,2,-1.9506356697065397,43.31105918051936,-2.033693,43.256347
297,297,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,08:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,23566.82,2,-2.48567887931969,43.06405963917664,-2.033693,43.256347
598,598,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Autobús interurbano,08:40,22,Hernani,2,2,1,2 adultos con niño(s),2,5,1,1,2021,20589.35,1,-1.970704573729052,43.27128234111945,-2.033693,43.256347
1790,1790,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,22,Pasaia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27334.709999999995,4,-1.98980930748376,43.312726898751606,-2.033693,43.256347
99,99,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.922944480591902,43.219237459547976,-2.033693,43.256347
841,841,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Moto,08:00,99,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,23064.520000000004,2,-2.0158942753957776,43.256308768267,-2.033693,43.256347
2395,2395,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,4,1,1,2021,25017.26,3,-1.956511367387706,43.32893573126653,-2.033693,43.256347
1251,1251,Donostialdea,Donostialdea,Pasaia,Errenteria,Autobús interurbano,08:00,22,Pasaia,1,1,1,2 adultos,2,3,1,2,2021,18975.625,1,-1.9239973988906112,43.32524540775665,-2.033693,43.256347
529,529,Donostialdea,Donostialdea,Andoain,Hernani,Coche conductor,08:00,99,Andoain,1,3,2,2 adultos,1,6,1,1,2021,25689.66,3,-2.032969625966195,43.21343992897934,-2.033693,43.256347
1946,1946,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,08:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,5,1,2,2021,22182.27,1,-1.967878757438484,43.31809208221742,-2.033693,43.256347
1623,1623,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,08:00,23,Donostia/San Sebastian,1,3,2,2 adultos,1,5,1,1,2021,29017.46,4,-1.974691082318757,43.32445863571984,-2.033693,43.256347
1222,1222,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche pasajero,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.900070588775504,43.2957165865611,-2.033693,43.256347
636,636,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,20678.5,1,-1.936376761401505,43.31350918345737,-2.033693,43.256347
2202,2202,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,23,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,1,2021,24086.07,2,-1.9944834485488856,43.24920218770535,-2.033693,43.256347
185,185,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.8564073794481497,43.29156511360869,-2.033693,43.256347
1403,1403,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,26706.06,4,-1.7877342295275298,43.337557175646594,-2.033693,43.256347
1622,1622,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,08:00,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,22238.570000000003,1,-1.939602933669886,43.319270072990754,-2.033693,43.256347
1386,1386,Donostialdea,Donostialdea,Errenteria,Lasarte-Oria,Coche conductor,08:00,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,27889.61,4,-1.9104679260989923,43.30732280705195,-2.033693,43.256347
941,941,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche pasajero,08:00,99,Pasaia,2,2,1,Otros hogares sin niños,2,5,1,2,2021,20744.45,1,-1.9828451314079725,43.31331595390227,-2.033693,43.256347
1828,1828,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.4336491830999725,43.03826334463269,-2.033693,43.256347
511,511,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Andando,08:00,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,2,-2.053514572432259,43.27325411563989,-2.033693,43.256347
1080,1080,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,99,Bilbao,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27788.81,4,-1.8206612496943035,43.32919179686959,-2.033693,43.256347
2179,2179,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.895876735267512,43.30034504851061,-2.033693,43.256347
2183,2183,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Autobús interurbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-2.0175840815075103,43.21977210503119,-2.033693,43.256347
2411,2411,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Moto,08:30,21,Lezo,2,2,2,2 adultos con niño(s),2,5,1,2,2021,21844.67,1,-1.893823840219508,43.3205857453469,-2.033693,43.256347
607,607,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,08:00,22,Oiartzun,2,3,1,Otros hogares con niños,2,5,1,1,2021,21976.27,2,-1.9178874408483533,43.31833093508934,-2.033693,43.256347
2380,2380,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,08:00,22,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,23492.66,2,-2.001154161755797,43.30895410308539,-2.033693,43.256347
1684,1684,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25368.86,3,-2.0197234027764037,43.26874366141578,-2.033693,43.256347
151,151,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,21510.550000000003,1,-1.9756742138532457,43.30541111163669,-2.033693,43.256347
1572,1572,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,3,-2.0045307246455195,43.31629689114364,-2.033693,43.256347
874,874,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche pasajero,08:00,23,Villabona,1,3,1,2 adultos,2,5,1,1,2021,26724.96,4,-2.0502243414250683,43.19618239203193,-2.033693,43.256347
1854,1854,Donostialdea,Donostialdea,Errenteria,Andoain,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25227.96,3,-1.8986899037908689,43.313030000328006,-2.033693,43.256347
1978,1978,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Andoain,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25395.16,3,-1.9521234216142107,43.31084394031646,-2.033693,43.256347
2281,2281,Donostialdea,Donostialdea,Usurbil,Lezo,Coche pasajero,08:00,22,Lezo,1,2,2,Hogar de una persona,1,4,1,1,2021,24918.51,2,-2.052208076717231,43.2700943298134,-2.033693,43.256347
23,23,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,26805.41,4,-2.2665655468318664,43.18369307132924,-2.033693,43.256347
158,158,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,3,-2.109930162917679,43.27589972448561,-2.033693,43.256347
331,331,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,25646.66,4,-1.921970110955411,43.32607798974564,-2.033693,43.256347
1627,1627,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:20,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,26383.31,4,-1.9747137959605607,43.26643299186911,-2.033693,43.256347
2393,2393,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Taxi,08:00,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,28048.41,4,-2.0118183137055894,43.2692526734724,-2.033693,43.256347
2306,2306,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche pasajero,08:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,2,2021,24992.16,3,-1.7968279193939125,43.36551948489585,-2.033693,43.256347
1999,1999,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,23,Andoain,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26803.31,4,-1.9818198864118464,43.318081301928125,-2.033693,43.256347
2455,2455,Urola Kosta       ,Donostialdea,Orio,Donostia/San Sebastian,Coche conductor,08:00,22,Orio,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25548.66,3,-2.123740458655508,43.28381197250698,-2.033693,43.256347
642,642,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.9080108344615605,43.31458226296263,-2.033693,43.256347
1259,1259,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,18671.675,1,-1.9359392507786453,43.31689678022152,-2.033693,43.256347
311,311,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,20833.85,1,-1.8098737861314107,43.33958436245221,-2.033693,43.256347
351,351,Goierri                              ,Donostialdea,Beasain,Hernani,Coche conductor,08:00,22,Hernani,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26804.31,4,-2.2007428265618985,43.05200544826975,-2.033693,43.256347
548,548,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,08:00,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.8178565639272175,43.37475995929624,-2.033693,43.256347
1368,1368,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,3,1,1,2021,21161.745000000003,1,-1.9848045693362384,43.31758930700514,-2.033693,43.256347
2219,2219,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,1,2,2,Hogar de una persona,2,4,1,1,2021,20814.95,1,-1.9796848678246255,43.3159325890849,-2.033693,43.256347
306,306,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,2,3,1,Otros hogares con niños,1,3,1,1,2021,23805.385,2,-2.018940981076606,43.25480599122479,-2.033693,43.256347
287,287,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,4,-1.885685005155896,43.3087037944145,-2.033693,43.256347
694,694,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,1,2,1,Hogar de una persona,2,4,1,1,2021,22280.77,1,-1.796269738610846,43.33481288473159,-2.033693,43.256347
1612,1612,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25368.86,3,-2.0203966744206747,43.2695943051941,-2.033693,43.256347
630,630,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,2,4,1,1,2021,21510.550000000003,1,-1.930089491991405,43.320790183937895,-2.033693,43.256347
1830,1830,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,2,-1.8992533122557715,43.31374044468236,-2.033693,43.256347
973,973,Donostialdea,Donostialdea,Oiartzun,Pasaia,Coche conductor,08:00,23,Pasaia,2,2,1,Otros hogares sin niños,1,5,1,1,2021,25393.26,3,-1.88071185887472,43.30924616952928,-2.033693,43.256347
