,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
8992,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,11:15,21,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,4,1,1,2021,27384.41,4,-1.9646703656863296,43.29380822248579,-2.033693,43.256347
8993,Goierri                              ,Goierri                              ,Legazpi,Urretxu,Coche conductor,17:00,22,Urretxu,1,2,1,1 adulto con niño(s),2,5,1,1,2021,21819.120000000003,1,-2.3352899990996527,43.05559076311498,-2.033693,43.256347
8994,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,15:00,22,Errenteria,2,4,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.828606410151933,43.318696211438,-2.033693,43.256347
8995,Debagoiena,Urola Kosta       ,Oñati,Azkoitia,Coche conductor,13:00,22,Oñati,1,3,1,Hogar de una persona,1,4,1,1,2021,25517.71,3,-2.391527284810683,43.03017040917525,-2.033693,43.256347
8996,Goierri                              ,Goierri                              ,Urretxu,Urretxu,Andando,15:30,22,Urretxu,2,3,1,Otros hogares con niños,2,5,1,1,2021,23610.66,2,-2.324975495998103,43.091433527435356,-2.033693,43.256347
8997,Goierri                              ,Goierri                              ,Legazpi,Urretxu,Coche conductor,09:30,22,Legazpi,2,4,2,Otros hogares sin niños,1,6,1,1,2021,23857.52,2,-2.3383108719135874,43.04543598202239,-2.033693,43.256347
8998,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche pasajero,15:30,22,Errenteria,2,3,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.8889701987572616,43.30922834084285,-2.033693,43.256347
8999,Goierri                              ,Urola Kosta       ,Beasain,Azpeitia,Coche conductor,07:30,22,Beasain,2,2,1,Otros hogares sin niños,2,3,1,1,2021,22209.085,1,-2.1912155994527964,43.05052468342252,-2.033693,43.256347
9000,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,07:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.9540521453366446,43.29965151599981,-2.033693,43.256347
9001,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.4928523501218094,43.065881168686225,-2.033693,43.256347
9002,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Coche conductor,21:30,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,23502.77,2,-1.9743718894738629,43.31619010277775,-2.033693,43.256347
9003,Donostialdea,Goierri                              ,Lezo,Urretxu,Coche conductor,16:45,22,Urretxu,2,4,1,Otros hogares con niños,1,4,1,1,2021,26469.31,3,-1.89626482943742,43.3208364990365,-2.033693,43.256347
9004,Donostialdea,Donostialdea,Lasarte-Oria,Lasarte-Oria,Moto,09:00,23,Lasarte-Oria,2,3,2,Otros hogares con niños,1,6,1,1,2021,24659.71,2,-2.018403004011376,43.26388521932504,-2.033693,43.256347
9005,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,16:30,22,Irun,1,2,2,Hogar de una persona,1,4,1,1,2021,23263.22,2,-1.8065475886964741,43.3414804790859,-2.033693,43.256347
9006,Debabarrena,Debabarrena,Eibar,Deba,Coche conductor,19:00,22,Deba,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25662.96,3,-2.470599786817636,43.18466967293336,-2.033693,43.256347
9007,Bidasoa,Bidasoa,Hondarribia,Hondarribia,Coche conductor,19:00,22,Hondarribia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,28160.31,4,-1.7998300812842378,43.38063982032038,-2.033693,43.256347
9008,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,16:00,22,Zarautz,2,2,1,2 adultos con niño(s),2,4,1,1,2021,20581.0,1,-2.175158785997431,43.286974381280324,-2.033693,43.256347
9009,Bidasoa,Bidasoa,Irun,Irun,Andando,14:00,22,Irun,2,2,1,2 adultos con niño(s),2,4,1,2,2021,21293.62,1,-1.7924153060811716,43.316663880965834,-2.033693,43.256347
9010,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,17:30,99,Pasaia,2,2,1,Otros hogares sin niños,1,3,5,1,2021,13446.595,1,-1.9661741779292192,43.31041591232816,-2.033693,43.256347
9011,Urola Kosta       ,Donostialdea,Zarautz,Pasaia,Coche conductor,07:55,22,Zarautz,2,3,2,Otros hogares con niños,2,4,1,1,2021,21744.82,1,-2.1542974638076524,43.28387502316667,-2.033693,43.256347
9012,Bidasoa,Bidasoa,Irun,Irun,Andando,14:30,22,Irun,1,2,2,2 adultos,2,5,1,1,2021,22616.620000000003,1,-1.7968331388140815,43.340700193801396,-2.033693,43.256347
9013,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,09:30,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,4,-1.9767264654836332,43.32176836875463,-2.033693,43.256347
9014,Urola Kosta       ,Urola Kosta       ,Azpeitia,Azpeitia,Coche conductor,07:30,22,Azpeitia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27809.709999999995,4,-2.264708988695883,43.17666414592318,-2.033693,43.256347
9015,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,09:00,23,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,4,1,1,2021,22013.92,1,-1.972237114546384,43.32458743380596,-2.033693,43.256347
9016,Urola Kosta       ,Debabarrena,Zumaia,Deba,Autobús empresa - colegio,21:30,22,Zumaia,2,2,1,1 adulto con niño(s),1,5,1,1,2021,25293.410000000003,3,-2.257336984113045,43.29404512448069,-2.033693,43.256347
9017,Debagoiena,Urola Kosta       ,Arrasate/Mondragon,Azkoitia,Coche conductor,16:30,22,Azkoitia,1,3,1,2 adultos,2,3,1,1,2021,24797.885,3,-2.5238297099160136,43.06822599254424,-2.033693,43.256347
9018,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,18:15,99,Donostia/San Sebastian,2,3,2,Otros hogares con niños,1,4,1,1,2021,22824.77,2,-1.9357587559141924,43.31656121509853,-2.033693,43.256347
9019,Debagoiena,Debagoiena,Bergara,Bergara,Andando,13:00,22,Bergara,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26195.31,3,-2.4161657611331444,43.12062338099515,-2.033693,43.256347
9020,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,19:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-2.0010159539734733,43.31341555790678,-2.033693,43.256347
9021,Debabarrena,Debabarrena,Deba,Eibar,Coche conductor,07:45,22,Deba,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25662.96,3,-2.356539921024026,43.29136411931138,-2.033693,43.256347
9022,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Coche pasajero,20:00,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,22774.22,1,-2.016225342350027,43.2590873766499,-2.033693,43.256347
9023,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:45,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,22238.570000000003,1,-1.9681238924453908,43.32168872806925,-2.033693,43.256347
9024,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,08:50,22,Arrasate/Mondragon,2,3,1,Otros hogares sin niños,2,6,1,1,2021,23347.76,2,-2.483482385530303,43.067525696630035,-2.033693,43.256347
9025,Goierri                              ,Goierri                              ,Urretxu,Urretxu,Coche conductor,06:30,22,Urretxu,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26149.41,3,-2.31944588945553,43.090241213594574,-2.033693,43.256347
9026,Bidasoa,Bidasoa,Irun,Hondarribia,Coche pasajero,14:00,22,Hondarribia,1,2,1,2 adultos,2,6,1,1,2021,22550.520000000004,1,-1.7953760094770468,43.33343369214351,-2.033693,43.256347
9027,Donostialdea,Urola Kosta       ,Donostia/San Sebastian,Orio,Coche conductor,21:00,22,Orio,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27915.81,4,-1.9823494780903284,43.31848758474531,-2.033693,43.256347
9028,Bidasoa,Bidasoa,Irun,Irun,Andando,11:00,23,Irun,2,3,2,Otros hogares con niños,2,5,1,1,2021,25575.31,3,-1.7800579262211305,43.339952348641894,-2.033693,43.256347
9029,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,24100.06,2,-1.9629362293158248,43.305078428573836,-2.033693,43.256347
9030,Debagoiena,Debagoiena,Bergara,Bergara,Coche conductor,18:00,22,Bergara,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27913.51,4,-2.469125606458093,43.11240260545814,-2.033693,43.256347
9031,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,07:00,99,Irun,2,2,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.7861450137795387,43.339838142661804,-2.033693,43.256347
9032,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,14:00,22,Donostia/San Sebastian,1,1,1,2 adultos,2,4,1,2,2021,24441.16,3,-1.9188657240875076,43.317028801589615,-2.033693,43.256347
9033,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,12:15,22,Hondarribia,2,4,1,2 adultos con niño(s),1,3,1,1,2021,24559.285,2,-1.821512803090809,43.34314029084651,-2.033693,43.256347
9034,Bidasoa,Bidasoa,Irun,Irun,Andando,14:00,22,Irun,2,3,1,2 adultos con niño(s),2,4,1,1,2021,21293.62,1,-1.7874933762253538,43.335875365218826,-2.033693,43.256347
9035,Goierri                              ,Goierri                              ,Beasain,Beasain,Coche conductor,05:40,22,Beasain,2,2,1,2 adultos con niño(s),1,5,1,1,2021,28043.91,4,-2.1962584065237913,43.04668654061373,-2.033693,43.256347
9036,Donostialdea,Donostialdea,Hernani,Hernani,Andando,13:00,22,Hernani,1,2,1,2 adultos,1,4,1,1,2021,21912.9,1,-1.9825821018016399,43.27404079160231,-2.033693,43.256347
9037,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Andando,12:25,22,Arrasate/Mondragon,2,3,1,Otros hogares sin niños,2,6,1,1,2021,23347.76,2,-2.5366780283754293,43.06838340912434,-2.033693,43.256347
9038,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,18:30,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,5,1,1,2021,24648.77,3,-2.0013677934057643,43.30762491744103,-2.033693,43.256347
9039,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,22:40,22,Lasarte-Oria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,24409.86,3,-2.0011313420754715,43.30465672287579,-2.033693,43.256347
9040,Goierri                              ,Goierri                              ,Beasain,Zumarraga,Coche conductor,13:00,22,Zumarraga,2,4,1,Otros hogares sin niños,1,3,1,1,2021,24416.885,3,-2.237557062721496,43.05925203832475,-2.033693,43.256347
9041,Debabarrena,Goierri                              ,Eibar,Beasain,Coche conductor,06:30,21,Eibar,2,2,3,Otros hogares sin niños,2,4,1,1,2021,20664.5,1,-2.473315767959946,43.181809080382315,-2.033693,43.256347
9042,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,07:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,23566.82,2,-2.4821606330706287,43.06631022470477,-2.033693,43.256347
9043,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,09:30,22,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,6,1,1,2021,24830.67,3,-2.0379147006143756,43.310545126315176,-2.033693,43.256347
9044,Donostialdea,Urola Kosta       ,Donostia/San Sebastian,Zarautz,Coche conductor,18:30,22,Zarautz,1,2,2,2 adultos,1,4,1,1,2021,25326.11,3,-1.9699015288083248,43.32778804874473,-2.033693,43.256347
9045,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,20:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,28611.11,4,-2.022166705091471,43.26910102096722,-2.033693,43.256347
9046,Donostialdea,Tolosaldea,Hernani,Tolosa,Coche conductor,08:00,22,Hernani,2,4,1,Otros hogares sin niños,2,3,1,1,2021,24137.635,2,-1.9772429695467937,43.26671061742427,-2.033693,43.256347
9047,Goierri                              ,Goierri                              ,Urretxu,Urretxu,Andando,19:30,22,Urretxu,2,3,1,Otros hogares con niños,2,5,1,1,2021,25977.81,3,-2.3158553530839643,43.092690198219145,-2.033693,43.256347
9048,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,15:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,6,1,1,2021,23340.15,2,-1.9837519232841492,43.31200941301644,-2.033693,43.256347
9049,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),2,5,1,1,2021,21784.57,1,-1.8022682603713236,43.33256342658848,-2.033693,43.256347
9050,Debabarrena,Debabarrena,Elgoibar,Elgoibar,Andando,15:00,23,Elgoibar,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22158.57,1,-2.4104201078452547,43.21473390402607,-2.033693,43.256347
9051,Urola Kosta       ,Debabarrena,Zumaia,Deba,Coche conductor,13:30,22,Zumaia,1,3,1,2 adultos,1,4,1,1,2021,23671.520000000004,2,-2.250607801667548,43.29233102038143,-2.033693,43.256347
9052,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,06:30,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-1.979799275454551,43.29989243234525,-2.033693,43.256347
9053,Tolosaldea,Tolosaldea,Villabona,Tolosa,Coche conductor,15:00,99,Tolosa,2,4,1,Otros hogares sin niños,2,4,1,1,2021,26180.06,4,-2.047616447958016,43.18357460058421,-2.033693,43.256347
9054,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,2,3,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,1,-1.977761639231298,43.291636614441664,-2.033693,43.256347
9055,Debabarrena,Debagoiena,Elgoibar,Arrasate/Mondragon,Coche conductor,05:45,22,Elgoibar,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23753.76,2,-2.44076521471119,43.23249412896039,-2.033693,43.256347
9056,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Coche conductor,08:30,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,3,1,1,2021,21047.745,1,-1.9189468048364569,43.31567921632288,-2.033693,43.256347
9057,Urola Kosta       ,Donostialdea,Zumaia,Donostia/San Sebastian,Autobús interurbano,06:55,22,Zumaia,1,3,1,2 adultos,2,4,1,1,2021,24284.26,3,-2.257889607731939,43.29818165039412,-2.033693,43.256347
9058,Donostialdea,Debagoiena,Usurbil,Arrasate/Mondragon,Coche conductor,07:45,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.0527003471127174,43.27352757753225,-2.033693,43.256347
9059,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,1,2,1,2 adultos,1,4,1,1,2021,27042.46,4,-1.9034332763037198,43.31477761574603,-2.033693,43.256347
9060,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,1,4,1,2,2021,22648.1,2,-1.9665506737573755,43.31098288863848,-2.033693,43.256347
9061,Bidasoa,Bidasoa,Irun,Hondarribia,Coche conductor,08:30,23,Hondarribia,2,4,1,2 adultos con niño(s),2,5,1,1,2021,26442.11,4,-1.7992323865229867,43.31887456834785,-2.033693,43.256347
9062,Donostialdea,Tolosaldea,Hernani,Villabona,Coche conductor,17:00,22,Hernani,1,2,1,2 adultos,2,6,1,1,2021,25957.86,3,-1.9541729497000322,43.266658037940445,-2.033693,43.256347
9063,Debabarrena,Debabarrena,Mutriku,Eibar,Coche conductor,07:00,22,Mutriku,1,3,1,2 adultos,1,5,1,1,2021,26194.51,3,-2.3568315885343245,43.29542414092828,-2.033693,43.256347
9064,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche pasajero,05:00,23,Pasaia,2,2,1,Otros hogares sin niños,2,5,1,2,2021,20744.45,1,-1.9162839822219464,43.324352636686775,-2.033693,43.256347
9065,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,16:30,23,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.9745278937138655,43.291744128268355,-2.033693,43.256347
9066,Urola Kosta       ,Debagoiena,Azkoitia,Arrasate/Mondragon,Coche conductor,07:10,22,Azkoitia,1,3,1,2 adultos,2,3,1,1,2021,24797.885,3,-2.3488805959818095,43.158022374493264,-2.033693,43.256347
9067,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,15:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,1,6,1,1,2021,25267.11,3,-1.9674015272493057,43.31987363994156,-2.033693,43.256347
9068,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,17:30,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,4,1,1,2021,24034.81,2,-2.0205928788283005,43.26721141766777,-2.033693,43.256347
9069,Donostialdea,Donostialdea,Oiartzun,Andoain,Coche conductor,21:40,22,Oiartzun,1,2,2,Hogar de una persona,1,4,1,1,2021,25221.71,3,-1.8780154125480746,43.29761847734721,-2.033693,43.256347
9070,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,18:30,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,1,-2.0047357635901193,43.308541772934674,-2.033693,43.256347
9071,Bidasoa,Bidasoa,Hondarribia,Irun,Autobús interurbano,08:20,23,Hondarribia,2,2,1,2 adultos con niño(s),2,5,1,2,2021,21144.35,1,-1.7923446042344449,43.364391961179784,-2.033693,43.256347
9072,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Coche conductor,15:30,23,Arrasate/Mondragon,2,3,1,2 adultos con niño(s),2,5,1,1,2021,22088.17,1,-2.484953916047139,43.06868843430239,-2.033693,43.256347
9073,Urola Kosta       ,Debabarrena,Zarautz,Eibar,Coche pasajero,17:00,22,Eibar,1,1,1,Hogar de una persona,1,4,1,1,2021,25139.01,3,-2.1691127160653356,43.279217539536425,-2.033693,43.256347
9074,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,13:00,22,Donostia/San Sebastian,2,2,3,Otros hogares con niños,1,4,1,1,2021,24419.96,3,-1.891041646139129,43.31056517905438,-2.033693,43.256347
9075,Urola Kosta       ,Debabarrena,Zarautz,Eibar,Coche conductor,19:30,22,Ermua,2,3,1,Otros hogares sin niños,1,5,1,1,2021,25522.06,3,-2.1784622680745254,43.284482625541955,-2.033693,43.256347
9076,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,EUSKOTREN,15:00,22,Donostia/San Sebastian,1,3,1,2 adultos,2,4,1,2,2021,26808.31,4,-2.0102174194408384,43.31386984389529,-2.033693,43.256347
9077,Tolosaldea,Tolosaldea,Tolosa,Tolosa,Bicicleta,16:30,22,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23878.16,2,-2.0724064980770676,43.139969137739726,-2.033693,43.256347
9078,Donostialdea,Donostialdea,Lezo,Usurbil,Coche conductor,21:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,23759.76,2,-1.89931124732055,43.3200294646785,-2.033693,43.256347
9079,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche conductor,06:00,22,Oiartzun,1,2,1,Hogar de una persona,1,5,1,1,2021,23517.8,2,-1.9532236603489472,43.31650415207569,-2.033693,43.256347
9080,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,21:45,23,Donostia/San Sebastian,1,2,1,2 adultos,1,6,1,1,2021,28637.91,4,-2.010775392423287,43.31351925247057,-2.033693,43.256347
9081,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,16:30,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,26131.61,4,-1.982147532499258,43.32476866822922,-2.033693,43.256347
9082,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Andando,21:00,99,Lasarte-Oria,1,2,1,Hogar de una persona,2,4,1,1,2021,22393.67,1,-2.0081319894384158,43.30754647256597,-2.033693,43.256347
9083,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Moto,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,3,1,1,2021,24120.435,2,-1.9379032473491422,43.318080433924024,-2.033693,43.256347
9084,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,08:30,22,Donostia/San Sebastian,1,2,1,2 adultos,1,6,1,1,2021,23340.15,2,-1.897132725000814,43.26352537074299,-2.033693,43.256347
9085,Debagoiena,Debagoiena,Arrasate/Mondragon,Arrasate/Mondragon,Coche pasajero,12:00,99,Aretxabaleta,1,3,2,2 adultos,2,4,1,1,2021,24236.96,2,-2.489696920276222,43.066740041787526,-2.033693,43.256347
9086,Urola Kosta       ,Urola Kosta       ,Zarautz,Zarautz,Andando,13:00,22,Zarautz,2,2,1,Otros hogares sin niños,2,4,1,1,2021,21006.7,1,-2.174374484358812,43.28055704440045,-2.033693,43.256347
9087,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,15:30,22,Errenteria,2,3,2,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.8971846076672507,43.313587770080986,-2.033693,43.256347
9088,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,07:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,23566.82,2,-2.4956870368623734,43.061872038575565,-2.033693,43.256347
9089,Debabarrena,Urola Kosta       ,Eibar,Zarautz,Coche pasajero,07:00,22,Eibar,1,1,1,Hogar de una persona,1,4,1,1,2021,22208.4,1,-2.4849869660758315,43.21648844185156,-2.033693,43.256347
9090,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,16:45,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.986349396617806,43.315323962401166,-2.033693,43.256347
9091,Donostialdea,Urola Kosta       ,Donostia/San Sebastian,Zarautz,Autobús interurbano,19:00,22,Zarautz,2,3,1,Otros hogares sin niños,2,3,1,1,2021,24620.235,3,-1.9669119786914702,43.32658451849313,-2.033693,43.256347
9092,Donostialdea,Donostialdea,Errenteria,Errenteria,Coche conductor,15:00,22,Errenteria,2,3,1,Otros hogares sin niños,1,6,1,1,2021,25116.11,3,-1.9109116677307911,43.31190311215287,-2.033693,43.256347
9093,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,2,1,1 adulto con niño(s),2,5,1,1,2021,23732.11,3,-1.899219693866752,43.31220713144216,-2.033693,43.256347
9094,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Autobús urbano,07:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,5,1,1,2021,22156.6,1,-1.9551034775222131,43.319469512462014,-2.033693,43.256347
9095,Donostialdea,Bidasoa,Donostia/San Sebastian,Irun,Autobús interurbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,2,6,1,2,2021,23764.46,2,-1.9559947450389934,43.31860918458817,-2.033693,43.256347
9096,Debagoiena,Debagoiena,Oñati,Oñati,Andando,13:30,22,Oñati,1,2,1,Hogar de una persona,2,5,1,1,2021,23431.02,1,-2.4178596122977254,43.06322737311697,-2.033693,43.256347
9097,Donostialdea,Donostialdea,Lezo,Oiartzun,Coche conductor,13:15,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.8973616435133267,43.32250929717228,-2.033693,43.256347
9098,Donostialdea,Donostialdea,Pasaia,Usurbil,Coche conductor,17:00,22,Usurbil,1,2,1,Hogar de una persona,1,4,1,1,2021,23578.82,3,-1.9261517914929653,43.32559978390125,-2.033693,43.256347
9099,Bidasoa,Bidasoa,Irun,Irun,Coche conductor,07:30,22,Irun,1,2,1,Hogar de una persona,1,4,1,1,2021,23263.22,2,-1.8071575844207597,43.340699116959286,-2.033693,43.256347
9100,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,18:15,22,Donostia/San Sebastian,2,4,2,Otros hogares con niños,1,4,1,1,2021,22824.77,2,-1.964369662967068,43.32350179857223,-2.033693,43.256347
9101,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,19:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,3,-1.9644656409820427,43.32550968337758,-2.033693,43.256347
9102,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,5,1,1,2021,26243.96,4,-1.9940822131952445,43.306176450251876,-2.033693,43.256347
9103,Donostialdea,Donostialdea,Donostia/San Sebastian,Donostia/San Sebastian,Bicicleta,19:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,4,1,1,2021,22013.92,1,-1.9424237940603852,43.32008279162387,-2.033693,43.256347
9104,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,07:30,22,Zarautz,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25720.76,3,-2.147060570074163,43.269100406398344,-2.033693,43.256347
9105,Donostialdea,Donostialdea,Errenteria,Andoain,Coche conductor,07:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25227.96,3,-1.903757272108991,43.31034658692899,-2.033693,43.256347
9106,Urola Kosta       ,Debagoiena,Azkoitia,Arrasate/Mondragon,Coche conductor,07:10,22,Azkoitia,1,3,1,2 adultos,2,3,1,1,2021,24797.885,3,-2.3170095630376863,43.18485705480995,-2.033693,43.256347
9107,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,99,Hondarribia,3,4,1,Otros hogares con niños,2,5,1,1,2021,26270.51,3,-1.7973321145270968,43.37087735418667,-2.033693,43.256347
9108,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,17:15,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,22930.57,2,-1.7564737695451824,43.32172742843561,-2.033693,43.256347
9109,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,07:30,22,Urnieta,1,3,1,2 adultos,2,4,1,1,2021,23878.46,1,-1.9751433399490876,43.23399679749892,-2.033693,43.256347
